path,true_class,pred_class,confidence,prob_内壁,prob_RC壁,prob_RC柱,prob_天井,margin,abs_path
test/RC壁/RC壁_00014.jpg,RC壁,内壁,0.4948163330554962,0.4948163330554962,0.4493306577205658,0.0342392846941947,0.0216137040406465,0.04548567533493042,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/RC壁/RC壁_00014.jpg
test/RC壁/RC壁_00045.jpg,RC壁,内壁,0.3906339406967163,0.3906339406967163,0.3660978674888611,0.2073436677455902,0.0359245687723159,0.024536073207855225,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/RC壁/RC壁_00045.jpg
test/RC壁/RC壁_00120.jpg,RC壁,内壁,0.3766598701477051,0.3766598701477051,0.2924174070358276,0.0145709747448563,0.3163517117500305,0.0842424631118775,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/RC壁/RC壁_00120.jpg
test/RC壁/RC壁_00041.jpg,RC壁,内壁,0.3483968079090118,0.3483968079090118,0.3300263285636902,0.0203231610357761,0.3012536764144897,0.0183704793453216,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/RC壁/RC壁_00041.jpg
test/RC壁/RC壁_00119.jpg,RC壁,内壁,0.2819919884204864,0.2819919884204864,0.2693575322628021,0.2798039317131042,0.1688465327024459,0.01263445615768427,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/RC壁/RC壁_00119.jpg
test/内壁/内壁_00054.jpg,内壁,RC壁,0.820112943649292,0.0533515065908432,0.820112943649292,0.1231317818164825,0.0034037490841001,0.7667614370584488,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00054.jpg
test/内壁/内壁_00011.jpg,内壁,RC壁,0.6856775283813477,0.2883570492267608,0.6856775283813477,0.0223354548215866,0.003630009945482,0.39732047915458685,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00011.jpg
test/内壁/内壁_00096.jpg,内壁,RC壁,0.6566610336303711,0.2503340244293213,0.6566610336303711,0.0609871260821819,0.0320178382098674,0.4063270092010498,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00096.jpg
test/内壁/内壁_00104.jpg,内壁,RC壁,0.6286853551864624,0.3203023076057434,0.6286853551864624,0.0476139970123767,0.0033983213361352,0.308383047580719,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00104.jpg
test/内壁/内壁_00046.jpg,内壁,RC壁,0.6063452959060669,0.0857149511575698,0.6063452959060669,0.2198745757341385,0.0880651995539665,0.5206303447484971,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00046.jpg
test/内壁/内壁_00106.jpg,内壁,RC壁,0.6015444397926331,0.2833572030067444,0.6015444397926331,0.0392083078622818,0.0758900865912437,0.31818723678588867,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00106.jpg
test/内壁/内壁_00127.jpg,内壁,RC壁,0.5853472948074341,0.1479173302650451,0.5853472948074341,0.2194406241178512,0.0472947433590889,0.43742996454238897,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00127.jpg
test/内壁/内壁_00059.jpg,内壁,RC壁,0.5609951615333557,0.4063777327537536,0.5609951615333557,0.0162268616259098,0.0164002180099487,0.1546174287796021,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00059.jpg
test/内壁/内壁_00119.jpg,内壁,RC壁,0.5547440052032471,0.2554126977920532,0.5547440052032471,0.035201858729124,0.1546414196491241,0.29933130741119385,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00119.jpg
test/内壁/内壁_00090.jpg,内壁,RC壁,0.5441592931747437,0.195937842130661,0.5441592931747437,0.1735793948173523,0.086323469877243,0.34822145104408264,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00090.jpg
test/内壁/内壁_00001.jpg,内壁,RC壁,0.5359565019607544,0.0800909772515297,0.5359565019607544,0.2884368598461151,0.0955156162381172,0.4558655247092247,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00001.jpg
test/内壁/内壁_00109.jpg,内壁,RC壁,0.5278828144073486,0.2098867297172546,0.5278828144073486,0.0463545285165309,0.215875893831253,0.317996084690094,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00109.jpg
test/内壁/内壁_00023.jpg,内壁,RC壁,0.5109116435050964,0.2682576179504394,0.5109116435050964,0.2160375416278839,0.0047931624576449,0.24265402555465704,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00023.jpg
test/内壁/内壁_00110.jpg,内壁,RC壁,0.4598133265972137,0.1863073110580444,0.4598133265972137,0.0585303418338298,0.2953490614891052,0.2735060155391693,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00110.jpg
test/内壁/内壁_00004.jpg,内壁,RC壁,0.4518681168556213,0.2774505615234375,0.4518681168556213,0.046753779053688,0.2239274978637695,0.17441755533218378,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00004.jpg
test/内壁/内壁_00005.jpg,内壁,RC壁,0.4466235637664795,0.1677375882863998,0.4466235637664795,0.1242035403847694,0.2614353001117706,0.27888597548007965,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00005.jpg
test/内壁/内壁_00081.jpg,内壁,RC壁,0.3470636904239654,0.2500176429748535,0.3470636904239654,0.2035044282674789,0.1994142532348632,0.09704604744911188,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00081.jpg
test/内壁/内壁_00058.jpg,内壁,RC壁,0.3304985761642456,0.2315808236598968,0.3304985761642456,0.2447312325239181,0.1931893080472946,0.09891775250434881,/Users/len/Documents/GitHub/Shimizu-2026/data/shimizu_building_cls_processed_dataset_v1_20260425/data/processed/building_cls_v1/test/内壁/内壁_00058.jpg
